distance,model_mean,gravity_seed_mean,gravity_mean,sampers_mean,model_variance,gravity_seed_variance,gravity_variance,sampers_variance
"(-0.001, 3.211]",5.967417861983574e-06,6.819345993227197e-07,2.572620023358173e-06,7.370865429347212e-06,1.1608008914843301e-08,4.077568889798205e-16,1.8755743740717715e-09,1.943457156399613e-08
"(3.211, 5.192]",7.070297151184074e-07,6.292727305141429e-07,1.1814327511271508e-06,7.699187099029142e-07,3.217674687294373e-11,1.588637999247835e-16,6.191129490577605e-11,2.181540532333051e-11
"(5.192, 6.939]",3.9032111355710964e-07,5.899693580360626e-07,7.511900104922866e-07,4.4833598227096996e-07,1.1061987432632571e-11,1.0772253744159638e-16,3.2567321896309365e-11,1.6811109713676193e-11
"(6.939, 8.647]",2.562319459986293e-07,5.554307109110694e-07,5.295494757985643e-07,2.93886407488125e-07,4.5837239804216354e-12,9.231296403208854e-17,5.071757058916539e-12,4.2951250827936045e-12
"(8.647, 10.313]",2.022671195779053e-07,5.235486408525197e-07,4.328152134173238e-07,2.5142780056727023e-07,5.325105073719787e-12,7.748913258324818e-17,5.160385792580304e-12,1.1582596055379163e-11
"(10.313, 11.904]",1.68232051090611e-07,4.945070286833031e-07,3.800437203601554e-07,2.1358610898764178e-07,3.3062920463950694e-12,6.328361404872794e-17,3.304815055352914e-12,1.173758614631261e-11
"(11.904, 13.467]",1.3827816114542753e-07,4.680338634614427e-07,3.325626443828535e-07,1.739964271776862e-07,2.0044995079741503e-12,5.451181391475515e-17,1.4032730261519547e-12,6.686930348638243e-12
"(13.467, 15.011]",1.1761245944982095e-07,4.432944459343504e-07,2.949828920447814e-07,1.7119865109765435e-07,1.7369331294463566e-12,4.7560205049341897e-17,1.8549855206141145e-12,6.5413784134823485e-12
"(15.011, 16.559]",9.511601240880779e-08,4.1997772140645355e-07,2.630409814576275e-07,1.2950109927430747e-07,1.1574521535352606e-12,4.316703043717473e-17,1.8046215057109693e-12,2.351541257401214e-12
"(16.559, 18.16]",8.461583684121719e-08,3.974059573456178e-07,2.475903538057272e-07,1.1101693456284513e-07,9.27174524438864e-13,4.156841202944361e-17,1.2832639807362267e-12,4.567382612172995e-12
"(18.16, 19.809]",8.226976540883615e-08,3.754765660140689e-07,2.208838115271744e-07,9.452914495084786e-08,1.2778816791125612e-12,3.896528528234114e-17,1.1030243309926258e-12,1.6091048029221236e-12
"(19.809, 21.501]",6.310382684929713e-08,3.5417513871088135e-07,2.0837513978226657e-07,8.380726233678593e-08,6.646863893257622e-13,3.67041993747761e-17,9.53322433051224e-13,2.1987455757773446e-12
"(21.501, 23.229]",6.23901464604098e-08,3.3358612686140105e-07,1.9379059966225906e-07,7.321333613734111e-08,8.605847201480902e-13,3.402301320460486e-17,7.656545078961049e-13,1.8106132646274065e-12
"(23.229, 24.979]",5.6338157104768365e-08,3.1388322064793344e-07,1.670837560217875e-07,6.877738343306384e-08,1.0829185525624775e-12,3.0736243183689975e-17,1.540223187465602e-12,3.3608753557607054e-12
"(24.979, 26.776]",4.1176255480585454e-08,2.9497448757728204e-07,1.4083838650841838e-07,5.3661718914482886e-08,4.618729416807282e-13,2.861063494844769e-17,5.827488351542278e-13,2.268201768954608e-12
"(26.776, 28.569]",4.212782933243519e-08,2.7704406733911566e-07,1.548425212592629e-07,4.065177677643253e-08,6.818822907875817e-13,2.519966451269492e-17,1.5197572107736228e-12,2.697985476260605e-13
"(28.569, 30.431]",4.27691073630296e-08,2.599869300840019e-07,1.4419154606914803e-07,5.5981456442106964e-08,5.247345348050236e-13,2.3892723106242522e-17,4.844054723413656e-13,3.844206297738422e-12
"(30.431, 32.517]",4.816825465287276e-08,2.4266304817657177e-07,1.3510517236658192e-07,4.244577725049887e-08,8.609426004754888e-13,2.6199884674456405e-17,1.8949239012438296e-12,5.80363983485233e-13
"(32.517, 34.741]",4.169251171090899e-08,2.249590862868355e-07,1.2657734523593236e-07,3.988252299505033e-08,4.477600244565448e-13,2.5566515346026833e-17,5.081526508419902e-13,3.1209395146657436e-13
"(34.741, 37.035]",6.22970577140332e-08,2.0786545425396874e-07,1.4854138816571068e-07,3.9685666529743426e-08,4.171157697436952e-12,2.3227305514088485e-17,4.124357440671509e-12,3.5767645787114316e-13
"(37.035, 39.4]",6.332103392417587e-08,1.9158484570158156e-07,1.4178068635106587e-07,3.712964551168325e-08,2.0212994004307607e-12,2.1047927305177788e-17,1.2252200470199453e-12,1.557450488460959e-13
"(39.4, 41.811]",3.957306040409946e-08,1.7619366649702358e-07,1.2090385909552734e-07,3.751822467007241e-08,4.72300849096848e-13,1.8379589268887493e-17,8.685950714750156e-13,3.3755866508504146e-13
"(41.811, 44.358]",3.454626809976273e-08,1.616206965520292e-07,9.793634136210933e-08,3.1446796631144695e-08,8.421142523029681e-13,1.7416658321900726e-17,4.98061656453604e-13,2.529972893268271e-13
"(44.358, 46.832]",3.3904255367988013e-08,1.478416605885696e-07,9.696355128776166e-08,2.663468427978939e-08,3.806648679741111e-13,1.3657626747763862e-17,3.39723332419633e-13,9.920394938322542e-14
"(46.832, 49.227]",2.3520423251155824e-08,1.3586725139383416e-07,8.884756927109663e-08,2.383738503457283e-08,2.179160885464324e-13,1.0796988243422899e-17,2.2545701146025563e-13,1.1073561199735688e-13
"(49.227, 51.555]",2.6147594537784477e-08,1.2502922018295997e-07,8.539680407491108e-08,1.8223485667790578e-08,3.891565333548865e-13,8.64475218886294e-18,5.355383618192414e-13,5.50362010700713e-14
"(51.555, 53.764]",2.4813322506386463e-08,1.1554560068403965e-07,7.714914339094227e-08,1.5023046575650857e-08,2.987897307975508e-13,6.631332267442758e-18,3.9711695601921034e-13,2.1113471151598358e-14
"(53.764, 55.987]",2.4368037110121948e-08,1.0688594925665382e-07,7.413879145387253e-08,1.3807523071044682e-08,3.106239121382677e-13,5.78908567144405e-18,1.3195283860109057e-12,1.9754952059062265e-14
"(55.987, 58.084]",2.1637961935540008e-08,9.907833408623451e-08,7.572684990806492e-08,1.1909704998830526e-08,2.168754769058297e-13,4.401721476535046e-18,2.761201178585694e-13,1.367660150647988e-14
"(58.084, 60.03]",2.2475760652929463e-08,9.233393915917742e-08,8.009064135449727e-08,1.1493692889081694e-08,2.3377220957114393e-13,3.292662849926356e-18,3.2309759488381403e-13,1.721481046705117e-14
"(60.03, 61.847]",2.6157937731826337e-08,8.643416930421066e-08,9.072981861266544e-08,9.423369089552412e-09,3.612030590501798e-13,2.5296948376932653e-18,1.0854682827826589e-12,1.7590697324888437e-14
"(61.847, 63.57]",2.8816138600580528e-08,8.125727366193445e-08,8.964042352861731e-08,9.198815872502157e-09,2.9121902452456586e-13,1.9862662032879766e-18,3.398889798341023e-13,2.4066404882742124e-14
"(63.57, 65.258]",2.966363770451178e-08,7.655784473910963e-08,8.535787368353274e-08,7.835571055592372e-09,3.726405647814931e-13,1.7160305644126708e-18,2.440473408638997e-13,5.203096697811021e-15
"(65.258, 66.947]",2.373763032603457e-08,7.217225917455895e-08,7.159916578121501e-08,6.7578913014164865e-09,2.5300744069688145e-13,1.5100210863022844e-18,1.512546251716234e-13,6.716634704556194e-15
"(66.947, 68.708]",2.2723997309933747e-08,6.795568605939405e-08,6.320031448837691e-08,5.810265628647267e-09,3.6188435989606897e-13,1.4692125458148789e-18,8.576740452541871e-13,7.798050675464267e-15
"(68.708, 70.5]",1.3870223210114319e-08,6.384678225537837e-08,5.064258529288269e-08,4.282315639744179e-09,1.5491627928602206e-13,1.3393583393292617e-18,1.0311430151180506e-13,2.9110615267439906e-15
"(70.5, 72.284]",1.3828850433946936e-08,5.995106400197721e-08,4.3423810929731895e-08,3.6694737034329047e-09,2.0566913038097427e-13,1.1676900167830196e-18,1.5533213752814669e-13,3.943187423682089e-15
"(72.284, 73.955]",1.1749613818802438e-08,5.643838410321997e-08,4.032265961965548e-08,2.882272044186371e-09,1.2960181938872925e-13,9.083579233407015e-19,3.7638433196518865e-13,8.044125270248611e-16
"(73.955, 75.584]",1.027079168355221e-08,5.3291268453052225e-08,3.879480259314019e-08,2.6297322419387817e-09,1.0419222582713351e-13,7.670690639091492e-19,1.1160529641194169e-13,4.088341875105819e-16
"(75.584, 77.263]",9.153726727032937e-09,5.028806154035713e-08,3.141914674898862e-08,2.358746406581304e-09,8.72308636621536e-14,7.289527922975845e-19,6.81584049053834e-14,7.98914608131983e-16
"(77.263, 78.964]",7.633277202881704e-09,4.739657029791109e-08,3.12594961608518e-08,2.2469679862147922e-09,5.199678872420691e-14,6.647604581857318e-19,1.3878939284209777e-13,2.322096374601957e-15
"(78.964, 80.601]",9.10181352160752e-09,4.469868051063435e-08,2.6650789522398402e-08,1.8404286072419255e-09,1.6656476633611317e-13,5.475071002353811e-19,1.1739899684420207e-13,5.594974731126829e-16
"(80.601, 82.152]",8.440046338145624e-09,4.2271919907988793e-08,2.7663996161162435e-08,1.90258748527008e-09,1.1871145206239874e-13,4.39021866778792e-19,4.426524205945608e-13,9.594733524427494e-16
